datetime,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed,Solar Generation (kWh),gti,ghi,dni,azimuth
2005-01-03 01:30:00,146.57,0.17,2.1,0,0,0,0,14.3,61.68,994,0,0,0,0,22.0,105,0.9,0.0,0.0,0,0,2.092474947122677
2005-01-03 02:30:00,133.28,0.17,2.0,0,0,0,0,14.3,65.37,994,0,0,0,0,21.0,114,1.0,0.0,0.0,0,0,1.9888735979679713
2005-01-03 03:30:00,119.58,0.17,1.9,0,0,0,0,14.3,69.22,994,0,0,0,0,20.1,113,1.0,0.0,0.0,0,0,1.9507904148373811
2005-01-03 04:30:00,105.76,0.17,1.9,0,0,0,0,14.3,71.95,995,0,0,0,0,19.5,106,1.0,0.0,0.0,0,0,1.9472271968979713
2005-01-03 05:30:00,92.0,0.17,1.8,0,0,0,0,14.2,68.08,996,0,0,0,0,20.3,93,1.2000000000000002,0.0,0.0,0,0,1.9684832809512538
2005-01-03 06:30:00,78.35000000000001,0.17,1.8,92,97,112,0,14.4,59.56,996,92,97,0,112,22.700000000000003,69,1.9,3.0178628907288267,246.2556418383376,112,97,2.014020850648487
2005-01-03 07:30:00,65.21000000000001,0.17,1.7000000000000002,203,303,330,0,10.2,37.87,997,203,303,0,330,25.6,47,2.9000000000000004,9.612468195533637,784.3711297865066,330,303,2.090251799907687
2005-01-03 08:30:00,52.77,0.17,1.7000000000000002,260,439,526,0,5.4,23.33,996,260,439,0,526,28.3,43,3.4000000000000004,14.900722925555383,1215.8892636112105,526,439,2.212800868501217
2005-01-03 09:30:00,41.75,0.17,1.7000000000000002,162,813,768,0,3.7,18.11,996,162,813,0,768,30.6,48,3.4000000000000004,19.338421492638926,1578.0025697787783,768,813,2.4122805159429506
2005-01-03 10:30:00,33.63,0.17,1.7000000000000002,183,824,869,0,3.2,15.84,995,183,824,0,869,32.4,54,3.1,26.523088158881134,2164.2666796312633,869,824,2.734109589010236
2005-01-03 11:30:00,30.81,0.17,1.8,202,804,893,0,3.4000000000000004,14.86,993,202,804,0,893,33.7,59,2.7,12.08957064340071,986.501072492918,893,804,3.179890043913666
2005-01-03 12:30:00,34.61,0.17,1.8,211,761,837,0,3.6,14.61,992,211,761,0,837,34.300000000000004,63,2.2,23.953981480664456,1954.6292517882055,837,761,3.611421906572995
2005-01-03 13:30:00,43.33,0.17,1.8,207,696,713,0,3.9,14.76,991,207,696,0,713,34.5,67,1.7000000000000002,9.021067821195265,736.1132453035711,713,696,3.910767045950849
2005-01-03 14:30:00,54.64,0.17,1.8,184,600,531,0,4.4,15.66,991,184,600,0,531,34.1,69,1.1,13.81747186086908,1127.4966838734458,531,600,4.094997466988822
2005-01-03 15:30:00,67.23,0.17,1.8,139,444,311,0,5.4,18.35,991,139,444,0,311,32.5,92,0.5,9.268246647757334,756.282876193989,311,444,4.2085301621924724
2005-01-03 16:30:00,80.44,0.17,1.8,61,180,91,0,10.9,30.58,992,61,180,0,91,30.1,159,0.3,2.292420238857859,187.05999501084125,91,180,4.279124660845276
2005-01-03 17:30:00,94.14,0.17,1.7000000000000002,0,0,0,0,8.700000000000001,28.75,992,0,0,0,0,28.6,209,0.4,0.0,0.0,0,0,4.320614177480211
2005-01-03 18:30:00,107.93,0.17,1.7000000000000002,0,0,0,0,8.1,28.63,993,0,0,0,0,28.0,139,0.3,0.0,0.0,0,0,4.338254947187207
2005-01-03 19:30:00,121.74,0.17,1.7000000000000002,0,0,0,0,7.7,29.51,994,0,0,0,0,27.0,54,0.5,0.0,0.0,0,0,4.330358687332278
2005-01-03 20:30:00,135.42000000000002,0.17,1.7000000000000002,0,0,0,0,7.9,33.26,994,0,0,0,0,25.200000000000003,48,0.9,0.0,0.0,0,0,4.285102659568692
2005-01-03 21:30:00,148.61,0.17,1.8,0,0,0,0,8.9,39.46,994,0,0,0,0,23.5,54,1.1,0.0,0.0,0,0,4.165302248162208
2005-01-03 22:30:00,160.13,0.17,1.8,0,0,0,0,9.3,43.9,994,0,0,0,0,22.200000000000003,66,1.1,0.0,0.0,0,0,3.847626481973184
2005-01-03 23:30:00,165.24,0.17,1.9,0,0,0,0,9.6,47.0,993,0,0,0,0,21.4,79,1.1,0.0,0.0,0,0,3.0683017528264926
2005-01-04 00:30:00,158.64,0.17,1.9,0,0,0,0,10.0,50.16,993,0,0,0,0,20.700000000000003,87,1.1,0.0,0.0,0,0,2.36228363775707
2005-01-04 01:30:00,146.71,0.17,1.9,0,0,0,0,10.1,52.45,993,0,0,0,0,20.1,90,1.1,0.0,0.0,0,0,2.090757531977103
2005-01-04 02:30:00,133.41,0.17,1.9,0,0,0,0,10.0,53.61,993,0,0,0,0,19.700000000000003,90,1.0,0.0,0.0,0,0,1.9870041646136807
2005-01-04 03:30:00,119.69,0.17,1.9,0,0,0,0,9.9,54.59,994,0,0,0,0,19.3,88,1.0,0.0,0.0,0,0,1.9489254873478754
2005-01-04 04:30:00,105.87,0.17,1.9,0,0,0,0,9.6,54.93,995,0,0,0,0,18.9,80,1.0,0.0,0.0,0,0,1.9453360727829105
2005-01-04 05:30:00,92.09,0.17,1.8,0,0,0,0,9.3,51.33,995,0,0,0,0,19.6,70,1.2000000000000002,0.0,0.0,0,0,1.9664910033235197
2005-01-04 06:30:00,78.43,0.17,1.8,79,25,83,0,9.9,46.43,996,79,25,0,83,21.9,57,2.4000000000000004,1.4255425676580706,116.3233429341551,83,25,2.0118239414583736
2005-01-04 07:30:00,65.27,0.17,1.8,225,180,301,0,6.4,30.75,996,225,180,0,301,24.8,50,4.0,7.028119446308689,573.4899588991178,301,180,2.087706720010545
2005-01-04 08:30:00,52.81,0.17,1.8,314,325,510,0,4.4,23.01,996,314,325,0,510,27.3,52,4.7,12.522192212423345,1021.8027101120642,510,325,2.2097096155529017
2005-01-04 09:30:00,41.76,0.17,1.8,448,231,620,0,3.9,19.62,996,448,231,0,620,29.5,55,4.7,10.422496598311538,850.4689186708722,620,231,2.40844131595419
2005-01-04 10:30:00,33.58,0.17,1.8,496,270,721,0,4.1000000000000005,17.69,995,496,270,0,721,31.5,57,4.5,13.907750118631906,1134.8633307737175,721,270,2.7297314618683686
2005-01-04 11:30:00,30.7,0.17,1.8,510,283,753,0,4.5,16.73,993,510,283,0,753,33.0,59,4.2,9.97736362236095,814.1463584137864,753,283,3.1764422675153323
2005-01-04 12:30:00,34.47,0.17,1.8,510,222,693,0,5.0,16.490000000000002,992,510,222,0,693,33.9,60,3.8,12.790650704719575,1043.7087478351345,693,222,3.610131145426813
2005-01-04 13:30:00,43.18,0.17,1.8,448,191,587,0,5.5,16.87,991,448,191,0,587,34.1,60,3.3000000000000003,7.622399252351821,621.9828031294836,587,191,3.910949883733594
2005-01-04 14:30:00,54.5,0.17,1.8,346,134,424,0,6.0,18.2,991,346,134,0,424,33.4,60,2.4000000000000004,6.894135733820855,562.5569754239784,424,134,4.09585205776537
2005-01-04 15:30:00,67.09,0.17,1.7000000000000002,200,57,223,0,9.3,25.97,991,200,57,0,223,31.1,56,1.4,3.468553949010869,283.0317379853831,223,57,4.209703228655652
2005-01-04 16:30:00,80.31,0.17,1.7000000000000002,34,3,35,0,13.3,39.37,992,34,3,0,35,28.4,49,1.1,0.4530397322572443,36.96774641021985,35,3,4.280506052579583
2005-01-04 17:30:00,94.02,0.17,1.7000000000000002,0,0,0,0,10.8,36.56,992,0,0,0,0,26.9,41,1.3,0.0,0.0,0,0,4.322205426257865
2005-01-04 18:30:00,107.82,0.17,1.6,0,0,0,0,10.0,36.79,993,0,0,0,0,25.9,38,1.5,0.0,0.0,0,0,4.3401304535028595
2005-01-04 19:30:00,121.65,0.17,1.6,0,0,0,0,9.2,36.97,994,0,0,0,0,24.9,38,1.7000000000000002,0.0,0.0,0,0,4.3326817757530085
2005-01-04 20:30:00,135.34,0.17,1.6,0,0,0,0,8.700000000000001,37.77,994,0,0,0,0,24.0,37,1.9,0.0,0.0,0,0,4.288208905603691
2005-01-04 21:30:00,148.55,0.17,1.7000000000000002,0,0,0,0,8.4,39.25,994,0,0,0,0,23.0,36,2.0,0.0,0.0,0,0,4.169939785528335
2005-01-04 22:30:00,160.14,0.17,1.7000000000000002,0,0,0,0,8.200000000000001,40.92,994,0,0,0,0,22.1,35,2.1,0.0,0.0,0,0,3.855270161408816
2005-01-04 23:30:00,165.35,0.17,1.7000000000000002,0,0,0,0,7.9,42.15,994,0,0,0,0,21.3,34,2.1,0.0,0.0,0,0,3.0748966445407686
2005-01-05 00:30:00,158.79,0.17,1.7000000000000002,0,0,0,0,7.7,43.55,994,0,0,0,0,20.5,36,2.1,0.0,0.0,0,0,2.3617113017122153
2005-01-05 01:30:00,146.84,0.17,1.7000000000000002,0,0,0,0,7.5,45.07,994,0,0,0,0,19.8,42,2.0,0.0,0.0,0,0,2.088790788745567
2005-01-05 02:30:00,133.53,0.17,1.7000000000000002,0,0,0,0,7.5,46.48,994,0,0,0,0,19.200000000000003,49,1.9,0.0,0.0,0,0,1.9849451178957733
2005-01-05 03:30:00,119.8,0.17,1.7000000000000002,0,0,0,0,7.300000000000001,47.67,994,0,0,0,0,18.6,55,2.0,0.0,0.0,0,0,1.946905369485796
2005-01-05 04:30:00,105.96,0.17,1.7000000000000002,0,0,0,0,7.0,48.32,995,0,0,0,0,18.1,58,2.0,0.0,0.0,0,0,1.943309130869121
2005-01-05 05:30:00,92.18,0.17,1.7000000000000002,0,0,0,0,6.800000000000001,45.62,996,0,0,0,0,18.8,58,2.5,0.0,0.0,0,0,1.9643731543675005
2005-01-05 06:30:00,78.51,0.17,1.7000000000000002,77,19,81,0,6.5,38.45,997,77,19,0,81,21.200000000000003,53,3.9,1.2891080156814483,105.19037255662573,81,19,2.0095056677423857
2005-01-05 07:30:00,65.33,0.17,1.7000000000000002,235,147,296,0,5.0,29.13,997,235,147,0,296,24.1,48,5.5,6.370234031299451,519.8069384985272,296,147,2.085040548351253
2005-01-05 08:30:00,52.84,0.17,1.7000000000000002,338,276,505,0,4.1000000000000005,23.05,997,338,276,0,505,27.0,49,6.300000000000001,11.516685892391518,939.7540507867417,505,276,2.2064967733916987
2005-01-05 09:30:00,41.75,0.17,1.7000000000000002,435,269,635,0,4.2,20.03,996,435,269,0,635,29.5,51,6.4,11.072428075744488,903.5029029575267,635,269,2.4044882394316045
2005-01-05 10:30:00,33.53,0.17,1.7000000000000002,476,315,739,0,4.6000000000000005,18.23,995,476,315,0,739,31.6,53,6.2,14.808199714895364,1208.3394300200216,739,315,2.725281232947977
2005-01-05 11:30:00,30.59,0.17,1.6,478,336,767,0,4.9,17.05,994,478,336,0,767,33.2,53,6.0,10.68927439391168,872.237812640692,767,336,3.173030320667431
2005-01-05 12:30:00,34.32,0.17,1.6,455,334,731,0,5.1000000000000005,16.46,993,455,334,0,731,34.1,52,5.7,15.771184503411739,1286.918360131517,731,334,3.6089807208515206
2005-01-05 13:30:00,43.03,0.17,1.6,411,283,618,0,5.4,16.6,992,411,283,0,618,34.300000000000004,51,5.4,8.714505830717146,711.0979870026231,618,283,3.911299617198197
2005-01-05 14:30:00,54.35,0.17,1.6,331,203,449,0,5.7,17.64,992,331,203,1,449,33.6,49,4.6000000000000005,8.125515895770175,663.036792800504,449,203,4.0968639648355865
2005-01-05 15:30:00,66.96000000000001,0.17,1.6,205,95,242,0,7.6,23.17,992,205,95,0,242,31.1,44,3.2,4.224993848620528,344.7567399935151,242,95,4.211020088119662
2005-01-05 16:30:00,80.19,0.17,1.5,46,7,47,0,9.3,31.27,993,46,7,0,47,27.9,39,2.4000000000000004,0.6411071032007806,52.31392110981482,47,7,4.282022111301293
2005-01-05 17:30:00,93.91,0.17,1.5,0,0,0,0,8.4,32.7,993,0,0,0,0,26.1,37,2.6,0.0,0.0,0,0,4.32392798696309
2005-01-05 18:30:00,107.71,0.17,1.5,0,0,0,0,7.6,32.03,994,0,0,0,0,25.5,35,2.9000000000000004,0.0,0.0,0,0,4.34214008406115
2005-01-05 19:30:00,121.55,0.17,1.5,0,0,0,0,6.9,31.81,995,0,0,0,0,24.8,33,3.2,0.0,0.0,0,0,4.335148983700909
2005-01-05 20:30:00,135.26,0.17,1.5,0,0,0,0,6.2,31.81,995,0,0,0,0,24.0,32,3.4000000000000004,0.0,0.0,0,0,4.291478627528381
2005-01-05 21:30:00,148.5,0.17,1.5,0,0,0,0,5.7,32.15,995,0,0,0,0,23.200000000000003,33,3.6,0.0,0.0,0,0,4.174771609457364
2005-01-05 22:30:00,160.14,0.17,1.4,0,0,0,0,5.300000000000001,33.15,994,0,0,0,0,22.3,34,3.7,0.0,0.0,0,0,3.8631311177257546
2005-01-05 23:30:00,165.47,0.17,1.4,0,0,0,0,5.300000000000001,35.02,994,0,0,0,0,21.4,36,3.8,0.0,0.0,0,0,3.081456589774565
2005-01-06 00:30:00,158.94,0.17,1.4,0,0,0,0,5.2,36.55,994,0,0,0,0,20.6,39,3.9,0.0,0.0,0,0,2.360813845583167
2005-01-06 01:30:00,146.98,0.17,1.4,0,0,0,0,5.0,37.7,994,0,0,0,0,19.9,41,3.9,0.0,0.0,0,0,2.0865720850470693
2005-01-06 02:30:00,133.65,0.17,1.4,0,0,0,0,4.800000000000001,38.46,994,0,0,0,0,19.3,43,3.9,0.0,0.0,0,0,1.982696003052042
2005-01-06 03:30:00,119.91,0.17,1.4,0,0,0,0,4.5,39.05,995,0,0,0,0,18.7,46,3.8,0.0,0.0,0,0,1.9447304461669246
2005-01-06 04:30:00,106.06,0.17,1.4,0,0,0,0,4.2,39.84,996,0,0,0,0,18.1,48,3.7,0.0,0.0,0,0,1.9411471661161954
2005-01-06 05:30:00,92.26,0.17,1.3,0,0,0,0,4.1000000000000005,38.86,997,0,0,0,0,18.4,48,4.1000000000000005,0.0,0.0,0,0,1.9621307943016435
2005-01-06 06:30:00,78.58,0.17,1.3,73,13,76,0,3.9,34.27,997,73,13,0,76,20.200000000000003,49,5.300000000000001,1.1247848543881218,91.78170986439183,76,13,2.0070673080650323
2005-01-06 07:30:00,65.38,0.17,1.3,239,135,295,0,3.4000000000000004,28.21,998,239,135,0,295,22.8,53,6.800000000000001,6.138597826679719,500.9055754124618,295,135,2.0822547543956795
2005-01-06 08:30:00,52.870000000000005,0.17,1.3,334,284,505,0,2.9000000000000004,23.09,997,334,284,1,505,25.5,57,7.5,11.667300106240527,952.0440723166487,505,284,2.203163907187319
2005-01-06 09:30:00,41.75,0.17,1.3,437,278,644,0,2.7,19.71,996,437,278,1,644,28.0,57,7.4,11.296104504110403,921.754753497381,644,278,2.400422620872396
2005-01-06 10:30:00,33.47,0.17,1.3,471,341,755,0,3.0,17.63,995,471,341,1,755,30.200000000000003,56,7.2,15.244408721368227,1243.933800193246,755,341,2.7207595937430264
2005-01-06 11:30:00,30.47,0.17,1.3,475,370,794,0,3.3000000000000003,16.54,994,475,370,1,794,31.700000000000003,55,6.9,11.611341438745452,947.4778815785762,794,370,3.1696556554585085
2005-01-06 12:30:00,34.17,0.17,1.3,542,143,660,0,3.6,16.35,993,542,143,1,660,32.300000000000004,54,6.5,11.087903351511319,904.7656753579207,660,143,3.6079735784837244
2005-01-06 13:30:00,42.87,0.17,1.2000000000000002,470,110,550,0,4.1000000000000005,16.87,992,470,110,0,550,32.4,53,6.1000000000000005,7.382316805977877,602.3922322299369,550,110,3.9118184321576743
2005-01-06 14:30:00,54.2,0.17,1.2000000000000002,346,68,386,0,5.0,18.72,992,346,68,0,386,31.700000000000003,52,5.300000000000001,5.606449704124582,457.482635995478,386,68,4.098034194335402
2005-01-06 15:30:00,66.82000000000001,0.17,1.2000000000000002,176,21,184,0,6.2,22.8,992,176,21,0,184,29.6,49,3.8,2.5359646642637235,206.93306113943072,184,21,4.212480939952545
2005-01-06 16:30:00,80.06,0.17,1.2000000000000002,17,0,17,0,7.0,28.33,993,17,0,0,17,26.9,46,2.9000000000000004,0.208335,17.0,17,0,4.283672512859959
2005-01-06 17:30:00,93.79,0.17,1.2000000000000002,0,0,0,0,6.5,30.03,993,0,0,1,0,25.3,46,2.9000000000000004,0.0,0.0,0,0,4.325781145506701
2005-01-06 18:30:00,107.61,0.17,1.2000000000000002,0,0,0,0,5.9,29.85,994,0,0,1,0,24.700000000000003,47,3.2,0.0,0.0,0,0,4.344282767310545
2005-01-06 19:30:00,121.46,0.17,1.1,0,0,0,0,5.5,30.58,995,0,0,1,0,23.9,47,3.3000000000000003,0.0,0.0,0,0,4.337758846467743
2005-01-06 20:30:00,135.19,0.17,1.1,0,0,0,0,5.300000000000001,31.62,995,0,0,1,0,23.1,45,3.4000000000000004,0.0,0.0,0,0,4.29490991466343
2005-01-06 21:30:00,148.46,0.17,1.1,0,0,0,0,5.1000000000000005,32.87,995,0,0,1,0,22.200000000000003,43,3.5,0.0,0.0,0,0,4.179795655373569
2005-01-06 22:30:00,160.16,0.17,1.1,0,0,0,0,4.9,34.230000000000004,995,0,0,0,0,21.3,42,3.7,0.0,0.0,0,0,3.8712105403909263
2005-01-06 23:30:00,165.6,0.17,1.1,0,0,0,0,4.7,35.5,995,0,0,1,0,20.5,42,3.8,0.0,0.0,0,0,3.087983445720647
2005-01-07 00:30:00,159.1,0.17,1.1,0,0,0,1,4.6000000000000005,36.74,994,0,0,1,0,19.8,44,3.8,0.0,0.0,0,0,2.359582872950695
2005-01-07 01:30:00,147.12,0.17,1.0,0,0,0,1,4.5,38.43,994,0,0,1,0,19.0,46,3.8,0.0,0.0,0,0,2.084098845033233
2005-01-07 02:30:00,133.77,0.17,1.0,0,0,0,1,4.4,39.68,994,0,0,1,0,18.4,48,3.8,0.0,0.0,0,0,1.980256466324177
2005-01-07 03:30:00,120.02,0.17,1.0,0,0,0,1,4.3,40.85,995,0,0,1,0,17.8,47,3.9,0.0,0.0,0,0,1.942401190726123
2005-01-07 04:30:00,106.16,0.17,1.0,0,0,0,1,4.1000000000000005,41.56,995,0,0,1,0,17.3,46,4.0,0.0,0.0,0,0,1.9388510443834146
2005-01-07 05:30:00,92.35,0.17,1.0,0,0,0,0,3.8,40.28,996,0,0,0,0,17.5,45,4.5,0.0,0.0,0,0,1.9597650376293965
2005-01-07 06:30:00,78.64,0.17,1.0,44,2,45,0,3.5,36.27,997,44,2,0,45,18.8,46,5.6000000000000005,0.5798638071492599,47.31650813131455,45,2,2.0045101781752432
2005-01-07 07:30:00,65.43,0.17,1.0,233,57,257,0,2.7,29.63,997,233,57,0,257,21.1,50,6.9,4.214112773296702,343.86885135020015,257,57,2.079350823857199
